request_id,item_id,ctr_label,cvr_label,position,unionid,membership_tier,device,user_segment,user_age,activity_7d,historical_ctr,historical_cvr,user_pay_tendency_30d,author_id,content_id,brand_tier,content_type,price,quality_score,seller_score,item_ctr_7d,item_cvr_7d,hour_of_day,is_weekend,network_type,session_depth,traffic_source,seq_click_rate_7d,seq_watch_depth_7d,seq_skip_rate_7d,seq_ecom_exposure_7d,seq_live_watch_rate_7d,cross_ctr_gap,cross_price_gap,cross_user_author_affinity,cross_user_item_similarity,cross_query_item_intent,candidate_score
126,4386,0,0,3,68423,free,android,active,33,21,0.017643,0.014828,0.0078,7812,4386,mass,short_video,35.85,0.856,4.7691,0.053,0.0005,1,0,3,31,search,0.0966,0.4188,0.4303,1.4933,0.2672,-0.1089,0.3711,0.13,0.006,0.2892,0.0
126,4387,0,0,4,32902,free,ios,active,41,7,0.063258,0.020171,0.1898,9721,4387,mass,short_video,28.74,0.7154,4.5778,0.0634,0.0227,15,0,4,22,affiliate,0.1583,0.2528,0.428,38.3346,0.1911,0.1116,-0.0593,0.0,0.2117,0.146,0.4557
126,4388,0,0,5,52728,free,ios,active,34,19,0.100413,0.004802,0.1619,8446,4388,luxury,short_video,18.58,0.528,4.7604,0.091,0.0137,8,1,4,16,push,0.0434,0.6135,0.1443,26.1188,0.1072,0.1595,-0.1197,0.172,0.2055,0.309,0.2572
126,4389,1,0,6,66891,free,ios,new,25,20,0.03124,0.00669,0.2874,12101,4389,premium,mall,18.16,0.7159,4.5514,0.0844,0.0219,5,0,4,3,homepage,0.1352,0.2579,0.0634,27.3142,0.2668,0.0502,-0.4743,0.2974,0.3984,0.1474,0.7091
126,4390,0,0,7,61610,free,android,high_value,43,20,0.068145,0.022303,0.1469,2459,4390,mass,mall,24.18,0.7364,4.3877,0.0489,0.0171,6,0,3,26,homepage,0.0693,0.3004,0.5591,36.1831,0.2461,-0.2234,0.5741,0.0,0.3531,0.4721,0.7377
126,4391,0,0,8,19426,free,android,churn_risk,58,4,0.058392,0.017067,0.054,742,4391,mass,ad,15.78,0.8146,4.481,0.1072,0.0175,10,1,4,22,ads,0.088,0.1587,0.3425,29.929,0.2031,-0.048,0.0723,0.0,0.0366,0.4067,0.7089
126,4392,0,0,9,18076,gold,android,active,53,1,0.050478,0.004251,0.0,11663,4392,luxury,live,33.61,0.8021,4.6814,0.017,0.0165,22,0,4,30,homepage,0.0838,0.3905,0.0973,14.7619,0.1203,0.2264,-0.0729,0.0678,0.2025,0.4851,0.4806
126,4393,0,0,10,18379,gold,android,active,28,14,0.054564,0.009706,0.1357,4799,4393,mass,short_video,10.45,0.6751,4.2879,0.1017,0.0064,14,0,4,22,search,0.0619,0.2571,0.3529,29.6456,0.2369,-0.0554,-0.4601,0.5506,0.4216,0.0,0.4709
126,4394,1,0,11,30638,silver,ios,churn_risk,31,5,0.031585,0.006532,0.2175,2667,4394,mass,short_video,45.8,0.6127,4.3853,0.0926,0.0067,11,0,4,13,search,0.1068,0.5543,0.4906,11.6478,0.4823,0.2149,-0.8487,0.3453,0.343,0.3547,0.8832
126,4395,1,0,12,62882,free,mobile_web,active,37,12,0.070924,0.025064,0.0428,3642,4395,mass,short_video,87.71,0.6272,4.0249,0.1068,0.0119,23,1,5,40,homepage,0.1188,0.4358,0.4095,20.4318,0.0602,-0.1193,-0.1991,0.1863,0.05,0.4269,0.5386
126,4396,0,0,13,20367,silver,android,new,22,24,0.040714,0.013105,0.2782,10598,4396,mass,short_video,43.52,0.5707,4.4166,0.1121,0.0035,23,0,4,40,affiliate,0.0,0.4849,0.3881,7.4816,0.1506,-0.3937,-0.3893,0.4864,0.1238,0.7056,0.514
126,4397,0,0,14,53694,silver,android,high_value,56,15,0.065702,0.028313,0.0456,4183,4397,mass,short_video,14.77,0.7232,4.64,0.0809,0.0023,14,1,5,26,affiliate,0.2596,0.7729,0.4719,16.7578,0.3318,0.1858,0.0902,0.2501,0.0771,0.0,0.4391
126,4398,0,0,15,68060,free,ios,active,25,18,0.093612,0.001,0.2292,12584,4398,mass,short_video,24.02,0.6961,4.3271,0.0851,0.0059,4,1,4,24,ads,0.1568,0.4005,0.3357,20.6878,0.299,-0.1074,-0.2865,0.1852,0.1653,0.0,0.3565
126,4399,0,0,16,57499,free,android,active,49,30,0.050827,0.010597,0.2522,9596,4399,premium,short_video,22.54,0.5776,4.7516,0.1272,0.0184,4,1,3,20,homepage,0.1197,0.0928,0.4607,9.3472,0.3332,0.4053,0.0946,0.1683,0.5787,0.0,0.7053
126,4400,1,0,17,62913,free,android,active,57,11,0.068941,0.025159,0.0983,1024,4400,mass,short_video,23.9,0.5659,4.2741,0.0803,0.0049,16,0,2,24,homepage,0.0827,0.2958,0.3339,13.8631,0.2038,-0.1989,-0.2184,0.0902,0.2306,0.268,0.6087
126,4401,1,1,18,16213,gold,ios,churn_risk,43,20,0.073847,0.002281,0.2698,12483,4401,mass,mall,24.25,0.7837,4.1368,0.0376,0.0159,11,0,5,3,push,0.0589,0.2961,0.5575,16.9116,0.2235,0.2404,0.102,0.2211,0.0362,0.2577,0.6935
126,4402,1,0,19,47822,vip,android,active,32,11,0.09028,0.009496,0.1542,2834,4402,mass,mall,13.67,0.7571,4.7381,0.1158,0.0093,4,1,5,26,homepage,0.1032,0.2562,0.4087,16.3696,0.3879,0.0373,0.2334,0.0,0.413,0.3482,0.2359
126,4403,0,0,20,6072,free,android,active,44,1,0.061693,0.0105,0.201,279,4403,premium,mall,41.63,0.767,4.564,0.0745,0.022,21,0,4,7,search,0.1205,0.2005,0.2136,13.9665,0.2245,0.0859,0.3347,0.2717,0.3872,0.0356,0.2369
126,4404,0,0,21,43219,silver,mobile_web,active,50,3,0.019256,0.033074,0.3447,11844,4404,mass,short_video,61.72,0.8057,4.7685,0.0794,0.0142,4,0,5,17,search,0.1483,0.329,0.3999,0.0,0.1036,0.4806,-0.5817,0.1692,0.2065,0.0,0.4128
126,4405,1,0,22,42962,free,mobile_web,active,53,14,0.04695,0.001,0.0,13246,4405,mass,short_video,16.22,0.7287,4.4438,0.045,0.0085,22,0,4,1,search,0.1376,0.5729,0.325,0.0,0.0187,0.051,-0.346,0.0,0.1603,0.0239,0.6007
126,4406,0,0,23,3863,silver,ios,new,21,4,0.073648,0.026594,0.1876,1321,4406,premium,mall,7.74,0.7384,4.7405,0.075,0.0067,20,0,4,11,affiliate,0.0504,0.1353,0.6256,21.2944,0.403,0.1457,-0.458,0.4447,0.3087,0.3104,0.7515
126,4407,1,0,24,18551,free,desktop,churn_risk,24,1,0.067355,0.01112,0.2338,11654,4407,premium,short_video,15.72,0.6152,3.7695,0.1111,0.0124,23,0,5,32,homepage,0.0818,0.1242,0.2958,27.7015,0.103,0.0506,0.2151,0.2341,0.3072,0.0195,0.5642
126,4408,1,0,25,59006,free,mobile_web,high_value,41,27,0.054704,0.001,0.3149,14100,4408,mass,short_video,63.6,0.6339,4.8811,0.043,0.0007,12,1,4,32,ads,0.0987,0.1739,0.3414,6.8306,0.0738,0.4916,0.9689,0.0226,0.1117,0.1329,0.3661
126,4409,0,0,26,61250,free,ios,new,44,19,0.048403,0.039153,0.0994,7907,4409,mass,short_video,30.72,0.8213,4.8875,0.1157,0.0105,22,0,4,11,ads,0.1286,0.3989,0.4637,6.978,0.2422,-0.1611,1.029,0.393,0.3663,0.0,0.9488
126,4410,0,0,27,37618,free,ios,active,44,14,0.013232,0.024367,0.0191,8855,4410,mass,ad,29.73,0.7379,4.5509,0.012,0.018,19,0,4,26,ads,0.0619,0.5285,0.5961,14.4907,0.168,-0.3876,0.0947,0.1114,0.2629,0.1822,0.449
126,4411,0,0,28,60886,free,ios,churn_risk,39,13,0.090781,0.013012,0.5194,9402,4411,mass,short_video,44.88,0.6265,4.7698,0.066,0.006,6,0,3,34,homepage,0.1032,0.6395,0.444,20.3781,0.0361,-0.1163,0.5991,0.19,0.156,0.2712,0.5357
126,4412,0,0,29,16743,free,android,high_value,36,20,0.11404,0.029895,0.2371,10758,4412,premium,short_video,16.54,0.7836,4.896,0.1393,0.0158,0,0,4,23,search,0.1565,0.2457,0.0778,28.9488,0.3357,-0.1832,0.1743,0.4591,0.0,0.0182,0.3744
126,4413,0,0,30,28107,free,android,active,40,10,0.036403,0.008081,0.5841,8164,4413,mass,ad,20.16,0.4965,4.2617,0.0435,0.0005,9,0,4,16,search,0.1081,0.2953,0.1186,7.4118,0.4792,0.363,0.2364,0.0698,0.221,0.4393,0.5089
126,4414,0,0,31,20955,free,ios,churn_risk,22,17,0.044682,0.026845,0.3379,10149,4414,mass,short_video,52.29,0.6521,4.3123,0.0936,0.0202,1,0,5,19,ads,0.1365,0.3328,0.4699,24.4625,0.1287,-0.0858,0.3468,0.3677,0.5508,0.1067,0.6062
126,4415,0,0,32,50456,free,mobile_web,new,50,18,0.069196,0.005669,0.1333,2144,4415,mass,short_video,43.09,0.6742,4.3258,0.0859,0.009,0,1,4,34,ads,0.1341,0.2423,0.3016,5.4522,0.0161,-0.2634,0.2735,0.1938,0.238,0.1376,0.497
126,4416,0,0,33,29397,free,desktop,new,21,13,0.08142,0.019027,0.2315,1176,4416,luxury,short_video,40.67,0.8081,4.5318,0.0665,0.0091,16,1,4,4,affiliate,0.0406,0.4479,0.1997,31.2683,0.2973,-0.5297,0.1956,0.2699,0.3342,0.4517,0.4672
126,4417,0,0,34,60769,free,ios,active,49,5,0.079148,0.015696,0.0762,11638,4417,premium,live,97.9,0.5919,4.945,0.0674,0.003,15,0,4,16,homepage,0.1486,0.4875,0.6987,34.6618,0.0188,-0.0228,0.2735,0.157,0.4335,0.465,0.6793
126,4418,0,0,35,15436,silver,mobile_web,high_value,38,15,0.087904,0.019549,0.2689,986,4418,mass,mall,61.33,0.7841,4.513,0.0969,0.0102,8,1,5,27,affiliate,0.1027,0.217,0.2801,15.6361,0.1669,0.3047,-0.2486,0.2521,0.2353,0.1881,0.3434
126,4419,0,0,36,29796,silver,mobile_web,active,60,14,0.045645,0.017312,0.1967,10924,4419,mass,short_video,26.17,0.7334,4.1508,0.0697,0.0149,0,1,4,6,homepage,0.0763,0.3368,0.4028,0.0,0.2779,-0.0251,0.0987,0.2205,0.0031,0.2477,0.7697
126,4420,0,0,37,21916,free,ios,churn_risk,31,11,0.079192,0.008098,0.3176,3576,4420,premium,short_video,35.48,0.7096,4.4879,0.1273,0.0024,16,0,5,8,push,0.1264,0.3399,0.5403,0.0,0.1387,-0.1468,-0.8116,0.2753,0.3372,0.009,0.5021
126,4421,0,0,38,35597,silver,ios,active,36,1,0.027983,0.013785,0.3016,7629,4421,premium,short_video,39.47,0.5949,4.2087,0.0951,0.023,20,0,4,30,homepage,0.1735,0.0,0.0717,30.5975,0.5649,-0.0403,-0.0062,0.1522,0.3342,0.0,0.5629
126,4422,1,1,39,65573,silver,ios,active,20,13,0.056229,0.023208,0.1553,12145,4422,mass,short_video,33.24,0.9153,4.1105,0.0778,0.0272,8,0,4,23,homepage,0.1583,0.4281,0.4747,28.761,0.1821,-0.258,-0.163,0.0977,0.0667,0.2743,0.4541
126,4423,1,0,40,2538,free,mobile_web,new,41,24,0.082165,0.028394,0.0,3448,4423,premium,live,21.7,0.8231,4.5799,0.0925,0.0073,11,1,4,26,search,0.0985,0.4228,0.4528,23.9139,0.2266,-0.3858,0.0022,0.7833,0.0202,0.3115,0.0922
126,4424,0,0,41,39558,gold,android,active,39,4,0.091294,0.009309,0.005,3492,4424,premium,live,43.03,0.6457,4.2169,0.1027,0.0065,13,0,4,5,search,0.1262,0.3886,0.374,10.1649,0.2299,0.3044,0.5874,0.1376,0.0,0.374,0.7407
126,4425,0,0,42,48619,vip,desktop,new,43,5,0.075828,0.006009,0.1431,8091,4425,mass,short_video,44.78,0.7569,4.204,0.098,0.005,10,0,5,4,ads,0.0934,0.3515,0.6082,24.9523,0.2881,-0.2647,0.2628,0.5946,0.057,0.0,0.4021
126,4426,1,0,43,52980,silver,mobile_web,churn_risk,35,17,0.081544,0.013272,0.0577,12575,4426,luxury,short_video,39.57,0.7098,4.3891,0.0748,0.0163,12,1,4,29,homepage,0.151,0.3811,0.0768,9.8225,0.2617,0.0465,-0.6565,0.1699,0.341,0.1696,0.3817
126,4427,0,0,44,55886,free,android,churn_risk,27,15,0.028177,0.00522,0.2168,1664,4427,mass,short_video,44.28,0.7138,4.6626,0.109,0.0086,12,1,4,15,search,0.122,0.2563,0.5926,6.0214,0.1259,-0.0506,0.0993,0.4073,0.0,0.1277,0.5985
126,4428,0,0,45,35152,silver,desktop,new,44,20,0.060573,0.010246,0.3052,10736,4428,mass,mall,84.6,0.5786,4.8295,0.1583,0.0137,14,0,4,3,search,0.1903,0.4961,0.3655,24.361,0.2365,-0.1553,-0.0432,0.1699,0.1215,0.0,0.5919
126,4429,0,0,46,21304,free,mobile_web,active,35,13,0.040368,0.011044,0.4506,13165,4429,mass,ad,11.27,0.7392,4.4401,0.1233,0.0115,4,0,5,23,homepage,0.1846,0.3843,0.1518,27.4457,0.235,0.1723,0.2211,0.0,0.1956,0.3517,0.4224
126,4430,1,0,47,48883,silver,android,active,35,10,0.085375,0.022391,0.2585,6233,4430,mass,mall,133.15,0.6007,4.6906,0.0963,0.0217,22,0,4,9,search,0.1244,0.2114,0.5736,25.5088,0.1131,-0.1315,-0.2637,0.2549,0.3784,0.1555,0.6763
127,4431,1,0,1,61617,silver,ios,active,37,7,0.078592,0.013883,0.0866,2569,4431,mass,short_video,30.66,0.76,4.46,0.0228,0.0123,5,0,2,16,homepage,0.1861,0.2613,0.3784,36.2234,0.2656,-0.0839,-0.0345,0.2754,0.3251,0.1031,0.3533
127,4432,0,0,2,23987,free,mobile_web,high_value,51,24,0.081003,0.022663,0.0889,10242,4432,premium,short_video,14.99,0.6091,5.0,0.0503,0.0196,17,1,3,39,ads,0.1603,0.4702,0.4622,23.0427,0.406,0.0262,-0.4689,0.0454,0.0,0.2986,0.9484
127,4433,0,0,3,66299,silver,ios,high_value,30,14,0.060334,0.014356,0.1423,9078,4433,luxury,short_video,54.33,0.6468,4.7299,0.0418,0.0173,5,1,5,39,search,0.0558,0.3867,0.4155,23.148,0.4626,0.3017,0.2967,0.3413,0.0,0.0,0.3601
127,4434,0,0,4,53677,free,ios,active,54,1,0.044094,0.015676,0.1329,11845,4434,mass,ad,13.03,0.7237,4.8715,0.0204,0.0005,4,0,3,5,search,0.1168,0.4396,0.2473,11.9549,0.0528,-0.1237,-0.094,0.2993,0.0,0.0251,0.4591
127,4435,0,0,5,64100,free,ios,new,33,13,0.083459,0.001,0.1296,5958,4435,mass,short_video,11.04,0.7506,5.0,0.1399,0.0005,5,0,4,14,affiliate,0.0843,0.5279,0.6616,33.0856,0.2342,-0.0579,0.0375,0.0,0.3776,0.1242,0.4483
127,4436,1,0,6,17786,silver,mobile_web,churn_risk,55,20,0.073966,0.014766,0.2243,1272,4436,premium,short_video,51.73,0.708,4.4606,0.0495,0.0187,18,0,4,8,ads,0.1515,0.3564,0.511,18.1838,0.2076,0.3312,0.2809,0.0,0.0003,0.0923,0.7546
127,4437,1,1,7,11264,free,android,active,36,7,0.079038,0.007776,0.4048,1373,4437,mass,short_video,7.46,0.6054,4.4741,0.0835,0.0127,15,0,4,3,affiliate,0.14,0.3381,0.3873,20.1085,0.0441,-0.0148,0.2738,0.151,0.0,0.0,0.3762
127,4438,0,0,8,22720,free,android,new,25,29,0.033526,0.01911,0.263,2068,4438,mass,short_video,13.56,0.667,4.5482,0.1018,0.0155,10,0,4,3,search,0.0624,0.3029,0.5715,28.7591,0.1713,-0.0992,0.3207,0.009,0.201,0.0317,1.0
127,4439,0,0,9,44736,free,ios,churn_risk,18,4,0.05491,0.032617,0.428,6630,4439,mass,short_video,24.26,0.8195,4.5235,0.1234,0.0133,13,1,4,22,affiliate,0.0551,0.4635,0.4203,11.9992,0.0,-0.6769,0.5418,0.0137,0.6716,0.1795,0.7936
127,4440,1,0,10,32170,free,mobile_web,high_value,46,21,0.051953,0.009056,0.1028,12465,4440,luxury,short_video,17.91,0.8319,4.2419,0.0928,0.0126,1,1,4,25,affiliate,0.0465,0.5473,0.2381,4.0088,0.0865,-0.0289,-0.8949,0.3157,0.0621,0.1751,0.5324
127,4441,1,0,11,56492,free,mobile_web,active,38,7,0.041324,0.01469,0.4161,6646,4441,mass,short_video,8.63,0.7666,4.4265,0.0975,0.001,5,0,5,32,homepage,0.1851,0.5715,0.5601,34.9367,0.0925,-0.1973,0.0651,0.1652,0.347,0.0394,0.4014
127,4442,0,0,12,13579,silver,desktop,active,56,18,0.08094,0.010045,0.0514,7456,4442,mass,short_video,20.36,0.6877,4.7807,0.0629,0.0152,7,0,5,6,homepage,0.1802,0.1459,0.334,19.6551,0.1354,0.0438,0.0133,0.0,0.3286,0.4332,0.4099
127,4443,0,0,13,47352,free,android,new,58,19,0.03389,0.014078,0.094,7490,4443,mass,short_video,33.3,0.8243,4.3386,0.0204,0.0121,10,0,4,7,search,0.1453,0.5113,0.4239,12.5972,0.3631,0.2492,0.2971,0.1692,0.1696,0.3392,0.4891
127,4444,1,0,14,31516,free,ios,active,32,16,0.043826,0.020579,0.3213,10320,4444,mass,short_video,19.33,0.6675,4.5395,0.0451,0.0106,21,1,3,6,homepage,0.1516,0.463,0.5552,22.6289,0.0193,-0.0117,0.0982,0.4323,0.2839,0.2011,0.9019
127,4445,0,0,15,58046,gold,ios,active,60,16,0.023416,0.019854,0.3267,5253,4445,mass,mall,46.59,0.4982,4.7357,0.0081,0.0234,21,0,4,29,homepage,0.132,0.2293,0.0787,24.7951,0.1264,-0.1576,0.3812,0.0,0.2119,0.1556,0.6727
127,4446,0,0,16,45946,free,desktop,new,56,21,0.074044,0.017992,0.2058,6211,4446,mass,short_video,12.14,0.7986,4.217,0.0772,0.0101,17,0,5,35,search,0.0851,0.459,0.2996,0.0,0.0,0.157,-0.719,0.0,0.489,0.1723,0.4194
127,4447,1,0,17,24985,gold,android,active,57,21,0.046316,0.013333,0.1928,7697,4447,premium,ad,66.89,0.8533,4.4103,0.1114,0.0149,2,0,4,15,ads,0.1022,0.1115,0.3962,20.9726,0.415,-0.3303,-0.2757,0.0254,0.0472,0.1835,0.3544
127,4448,0,0,18,1331,silver,android,high_value,57,8,0.066758,0.019131,0.189,5107,4448,mass,live,24.3,0.8125,4.3263,0.0557,0.0219,12,0,4,25,push,0.1124,0.4846,0.3854,21.8126,0.4027,-0.013,0.1683,0.0352,0.2214,0.0,0.8658
127,4449,0,0,19,51991,free,desktop,active,30,12,0.081212,0.014173,0.338,10999,4449,premium,short_video,48.7,0.4457,4.3255,0.0836,0.0147,17,0,3,2,search,0.1837,0.2495,0.3617,11.8758,0.5122,0.0808,-0.0091,0.1892,0.3269,0.2689,0.1807
127,4450,0,0,20,54382,free,ios,new,22,6,0.052907,0.026672,0.1337,6719,4450,mass,mall,20.86,0.8154,4.3093,0.001,0.0202,17,0,4,31,ads,0.032,0.2034,0.1642,7.427,0.1855,-0.2928,-0.3015,0.4386,0.1505,0.4737,0.6574
127,4451,1,0,21,59312,vip,ios,churn_risk,32,20,0.082273,0.017997,0.3469,5563,4451,premium,short_video,33.96,0.6883,4.5822,0.0369,0.0036,10,0,5,31,homepage,0.1538,0.3173,0.2323,21.3306,0.0348,0.0767,0.2392,0.0648,0.0893,0.1236,0.3774
127,4452,0,0,22,42611,free,ios,active,28,24,0.090666,0.001,0.318,227,4452,premium,mall,55.48,0.9401,4.4614,0.0518,0.0104,13,1,4,27,search,0.1434,0.5006,0.4691,11.7877,0.2216,0.2406,-0.1242,0.3074,0.2367,0.2265,0.2416
127,4453,1,0,23,46809,free,mobile_web,active,19,11,0.034758,0.009055,0.1446,13934,4453,mass,mall,15.77,0.9214,4.4363,0.0476,0.0059,5,0,4,5,ads,0.0488,0.3287,0.4604,13.769,0.3464,0.2371,-0.3529,0.0413,0.1259,0.2291,0.5332
127,4454,0,0,24,44099,silver,android,new,19,8,0.070009,0.021151,0.0893,4341,4454,mass,mall,11.87,0.5804,4.9339,0.0401,0.0072,22,0,5,31,push,0.0706,0.3407,0.5891,34.7133,0.2109,-0.3031,0.7335,0.0933,0.0433,0.2969,0.0
127,4455,0,0,25,39032,free,android,high_value,28,9,0.064376,0.015661,0.451,8050,4455,luxury,short_video,3.19,0.7194,4.6933,0.0885,0.0172,1,0,3,7,ads,0.0572,0.5885,0.428,15.6884,0.0789,-0.214,0.2775,0.3985,0.1567,0.1815,0.3313
127,4456,0,0,26,52694,vip,android,active,34,18,0.058637,0.012261,0.1716,5044,4456,premium,short_video,20.69,0.727,4.3421,0.1247,0.0124,18,0,4,29,homepage,0.1426,0.429,0.6823,9.3702,0.0446,-0.4891,0.4414,0.1622,0.0555,0.2035,0.695
127,4457,0,0,27,64976,free,ios,new,27,12,0.082585,0.031628,0.0,14149,4457,mass,short_video,73.15,0.8119,4.6514,0.0989,0.0163,11,1,2,15,push,0.0675,0.1956,0.3713,17.671,0.2667,0.1582,-0.0841,0.2121,0.2184,0.4719,0.3267
127,4458,0,0,28,16414,silver,ios,active,26,16,0.072623,0.010252,0.3227,4921,4458,mass,short_video,23.36,0.8523,4.6233,0.0674,0.0219,21,1,4,36,homepage,0.0803,0.5333,0.6283,6.9077,0.1742,-0.0937,-0.2876,0.5963,0.2174,0.0165,0.2717
127,4459,0,0,29,1545,free,ios,active,35,13,0.065179,0.019423,0.2861,7149,4459,luxury,mall,14.71,0.8523,4.5259,0.0855,0.0138,19,0,5,25,affiliate,0.0905,0.3833,0.2488,18.3749,0.0708,-0.1966,0.1013,0.1618,0.1293,0.1171,0.9355
128,4460,1,0,1,69090,silver,android,active,50,15,0.078366,0.018098,0.2886,7454,4460,mass,ad,51.5,0.5714,4.1465,0.0925,0.0188,14,0,5,3,homepage,0.1073,0.5589,0.185,19.456,0.2158,-0.0007,0.897,0.3485,0.2447,0.2867,0.5226
128,4461,1,0,2,49733,free,android,churn_risk,21,20,0.077598,0.008113,0.1845,8708,4461,mass,mall,38.09,0.8195,4.49,0.106,0.0091,5,0,4,29,homepage,0.1438,0.7375,0.6384,26.0265,0.1186,-0.062,0.0997,0.0,0.1263,0.0,0.7784
128,4462,0,0,3,39459,free,android,active,39,14,0.032589,0.020956,0.0,14977,4462,mass,short_video,37.44,0.451,4.5388,0.0466,0.0063,23,0,3,36,homepage,0.1109,0.3011,0.3713,21.0846,0.1369,0.1249,-0.2944,0.1961,0.1848,0.0762,0.5462
128,4463,1,0,4,63904,free,mobile_web,churn_risk,37,15,0.064412,0.028418,0.0804,3334,4463,luxury,short_video,18.45,0.7409,3.8358,0.0445,0.0122,22,0,5,10,search,0.1484,0.1529,0.4454,0.0,0.2092,0.2992,0.8632,0.4569,0.0,0.4233,0.4786
128,4464,1,0,5,5074,silver,desktop,active,41,18,0.037925,0.001,0.2419,8187,4464,mass,live,38.27,0.4398,4.3384,0.062,0.0217,5,0,4,17,ads,0.1203,0.3458,0.3641,8.6936,0.3657,0.0916,-0.0258,0.193,0.0,0.1808,0.5252
128,4465,0,0,6,56340,silver,mobile_web,active,28,14,0.06124,0.012752,0.1572,14027,4465,mass,short_video,35.99,0.8304,4.4031,0.0442,0.012,5,0,5,3,ads,0.0546,0.2683,0.5804,32.4361,0.2283,0.1393,0.2382,0.0011,0.3313,0.1872,0.6379
128,4466,1,0,7,27115,free,android,high_value,46,26,0.088441,0.007986,0.1221,5894,4466,luxury,short_video,24.1,0.5757,4.5686,0.0461,0.0095,2,0,4,38,push,0.2067,0.1348,0.8316,15.9826,0.1211,0.2526,0.6234,0.3686,0.2613,0.122,0.68
128,4467,0,0,8,9175,free,android,active,56,8,0.079652,0.007284,0.0,8221,4467,premium,short_video,20.95,0.7476,4.481,0.078,0.012,2,0,2,34,search,0.1447,0.2862,0.4532,7.4105,0.1484,-0.0524,-0.135,0.005,0.3785,0.2963,0.5973
128,4468,0,0,9,12364,free,android,high_value,54,15,0.103528,0.018703,0.102,8209,4468,premium,ad,17.56,0.6178,4.5592,0.1027,0.0106,20,0,4,15,homepage,0.2346,0.3927,0.2765,7.8149,0.0,0.5838,-0.3155,0.1177,0.2662,0.0926,0.9806
128,4469,0,0,10,31382,free,ios,churn_risk,56,12,0.084043,0.0172,0.2745,5619,4469,mass,short_video,37.94,0.6502,4.1581,0.1135,0.0167,0,0,4,5,search,0.1441,0.1154,0.4344,21.369,0.2429,-0.0018,-0.082,0.1629,0.2469,0.0,0.54
128,4470,0,0,11,29088,silver,mobile_web,new,54,15,0.070048,0.019033,0.2673,11470,4470,mass,ad,43.45,0.6437,4.5363,0.0978,0.004,22,1,4,7,homepage,0.1992,0.061,0.2427,7.4537,0.1663,-0.1837,-0.1725,0.1828,0.0739,0.0,0.485
128,4471,0,0,12,30873,free,android,active,33,14,0.054208,0.009441,0.276,12778,4471,premium,live,100.11,0.6098,4.7537,0.0835,0.0205,2,0,5,23,search,0.1091,0.2391,0.5091,30.6357,0.084,0.065,0.1614,0.3972,0.1499,0.0027,0.4167
128,4472,1,1,13,34576,gold,mobile_web,active,46,12,0.06253,0.015822,0.2644,10242,4472,premium,short_video,18.05,0.4785,4.0241,0.0966,0.0156,21,0,5,1,search,0.0615,0.4636,0.4212,6.1627,0.207,0.3447,0.4382,0.2668,0.4904,0.0,0.4619
128,4473,0,0,14,13099,vip,android,new,43,16,0.075198,0.027861,0.2044,3388,4473,luxury,short_video,115.28,0.6599,4.0007,0.0632,0.0114,7,0,4,38,affiliate,0.1469,0.3203,0.6687,23.2908,0.3673,-0.3352,0.1372,0.2212,0.3078,0.0951,0.491
128,4474,1,0,15,40706,free,desktop,new,37,6,0.086388,0.003466,0.0,5055,4474,mass,live,23.7,0.7137,4.6242,0.0392,0.0138,11,1,4,4,ads,0.2056,0.4969,0.6783,28.2816,0.0462,0.2601,-0.777,0.0,0.1774,0.1242,0.4702
128,4475,0,0,16,68774,gold,android,active,22,6,0.062071,0.022224,0.3293,2063,4475,mass,ad,33.84,0.7636,4.5769,0.0952,0.0191,10,0,4,23,push,0.1926,0.2783,0.2956,22.4767,0.1462,-0.0656,0.0213,0.3603,0.3933,0.2837,0.5067
128,4476,0,0,17,3428,free,ios,active,46,14,0.038921,0.00902,0.3643,9650,4476,mass,ad,44.98,0.7204,4.7626,0.0335,0.0216,19,0,3,33,affiliate,0.084,0.4393,0.395,21.0324,0.1242,-0.2411,0.1596,0.1406,0.0,0.4715,0.3152
128,4477,1,0,18,43101,silver,mobile_web,active,32,9,0.110961,0.006251,0.0812,8706,4477,mass,short_video,34.76,0.7041,4.6605,0.077,0.0124,17,0,5,9,search,0.1566,0.3714,0.2293,10.5608,0.0481,-0.4001,-0.0289,0.2181,0.2009,0.2759,0.5174
128,4478,1,0,19,26743,free,mobile_web,churn_risk,18,6,0.043328,0.015848,0.3016,3507,4478,premium,short_video,23.42,0.6355,4.2772,0.0417,0.0086,9,0,4,13,affiliate,0.175,0.2138,0.5076,25.784,0.09,0.2458,0.1415,0.1008,0.6613,0.0382,0.6032
128,4479,1,0,20,60058,silver,mobile_web,new,53,4,0.037721,0.021018,0.2403,4787,4479,premium,ad,11.53,0.7452,4.8901,0.0616,0.0048,19,1,4,4,search,0.1508,0.2112,0.2992,13.683,0.2578,-0.2121,0.4125,0.0553,0.465,0.2944,0.7406
128,4480,1,0,21,53225,free,android,new,23,17,0.023254,0.021929,0.2287,1736,4480,mass,short_video,24.94,0.8457,4.8106,0.067,0.0186,2,0,4,24,push,0.0857,0.5266,0.3389,22.2413,0.3285,-0.2277,0.7507,0.3471,0.1807,0.1589,0.7225
